Corp_id,Corp_name,district_name,udise_code,school_name,minority_yn,minority_type
1001,ADVENT CHRISTIAN SCHOOLS,CHENNAI (EXT. GCC),33020900904,"ADVENT CHRISTIAN HIGH SCHOOL, KOTTUR",Yes,Christian
1001,ADVENT CHRISTIAN SCHOOLS,CHENNAI (EXT. GCC),33020901703,"ADVENT CHRISTIAN HIGH SCHOOL, VELACHERY",Yes,Christian
1002,AMBUR MUSLIM EDUCATIONAL SOCIETY,TIRUPATHUR,33041703423,"MAZHARUL ULOOM HSS,AMBUR",Yes,Muslim
1002,AMBUR MUSLIM EDUCATIONAL SOCIETY,TIRUPATHUR,33041703430,HASNATH-E-JARIA GIRLS HR. SEC. SCHOOL AMBUR,Yes,Muslim
1003,ANAIKAR HAJEE ABDUL SHUKOOR EDUCATIONLA HOME,TIRUPATHUR,33041703424,"ANAIKAR ORIENTAL (ARABIC) HR.SEC.SCHOOL, AMBUR",Yes,Muslim
1003,ANAIKAR HAJEE ABDUL SHUKOOR EDUCATIONLA HOME,TIRUPATHUR,33041703431,HABIBIA ORIENTAL GHSS,Yes,Muslim
1004,ARCH DIOCESE OF TRIVANDRUM,KANNIYAKUMARI,33300500109,"St.Joseph's M.S.C.H.S.S,Chellamkonam",Yes,Christian
1004,ARCH DIOCESE OF TRIVANDRUM,KANNIYAKUMARI,33300700237,"MJKM MSC.HR.SEC. SCHOOL, CHRISTURAJAPURAM -MARTHANDAM",Yes,Christian
1004,ARCH DIOCESE OF TRIVANDRUM,KANNIYAKUMARI,33300800616,ST. MSC HS NATTALAM,Yes,Christian
1004,ARCH DIOCESE OF TRIVANDRUM,KANNIYAKUMARI,33300900118,MAR GREGORIOS M.S.C. HIGH SCHOOL KIRATHOOR,Yes,Christian
1004,ARCH DIOCESE OF TRIVANDRUM,KANNIYAKUMARI,33300900510,"ST.EPHREM'S M.S.C HSS, SOORIACODE",Yes,Christian
1005,ARCHDIOCESE OF MADURAI,DINDIGUL,33130501716,"RC TOWN HSS,KODAIKANAL",Yes,Christian
1005,ARCHDIOCESE OF MADURAI,DINDIGUL,33130501717,"ST XAVIER'S HIGHER SECONDARY SCHOOL,SHENBAGANUR",Yes,Christian
1005,ARCHDIOCESE OF MADURAI,DINDIGUL,33130701510,"RC.HSS,SILUKKUVARPATTI",Yes,Christian
1005,ARCHDIOCESE OF MADURAI,DINDIGUL,33130701709,"RC.HSS,MICHEALPALAYAM",Yes,Christian
1005,ARCHDIOCESE OF MADURAI,MADURAI,33240600106,"R.C HIGH SCHOOL, KATHAKINARU",Yes,Christian
1005,ARCHDIOCESE OF MADURAI,MADURAI,33240707502,"ST.JOSEPH HIGH SCHOOL, SAMAYANALLUR",Yes,Christian
1005,ARCHDIOCESE OF MADURAI,MADURAI,33241119110,"R.C HIGH SCHOOL, PALANGANATHAM",Yes,Christian
1005,ARCHDIOCESE OF MADURAI,MADURAI,33241415204,"ST.BRITTO HR SEC SCHOOL, GNANAOLIVUPURAM",Yes,Christian
1005,ARCHDIOCESE OF MADURAI,VIRUDHUNAGAR,33260207604,ST.XAVIER'S HS K.PUDUR,Yes,Christian
1005,ARCHDIOCESE OF MADURAI,VIRUDHUNAGAR,33260214634,RC HSS VIRUDHUNAGAR,Yes,Christian
1005,ARCHDIOCESE OF MADURAI,VIRUDHUNAGAR,33260606213,"RC HR SEC SCHOOL, MEENACHIPURAM",Yes,Christian
1005,ARCHDIOCESE OF MADURAI,VIRUDHUNAGAR,33260710266,"ST.JOSEPH RC HR SEC SCHOOL, SRIVILLIPUTHUR",Yes,Christian
1005,ARCHDIOCESE OF MADURAI,VIRUDHUNAGAR,33260805904,"R.C.HS.,AYANNATHAMPATTI",Yes,Christian
1005,ARCHDIOCESE OF MADURAI,VIRUDHUNAGAR,33260910003,"VEERAMAMUNIVAR HIGH SCHOOL, KRISHNAPERI",Yes,Christian
1005,ARCHDIOCESE OF MADURAI,VIRUDHUNAGAR,33260910531,"VELANKANNI MATHA HR SEC SCHOOL, SIVAKASI",Yes,Christian
1005,ARCHDIOCESE OF MADURAI,VIRUDHUNAGAR,33261007804,"ST.ANTONY'S HIGH SCHOOL, MELANMARAINADU",Yes,Christian
1006,ARCHIDIOCESE OF MADURAI,THENI,33250701213,R.C. HS - THENI,Yes,Christian
1006,ARCHIDIOCESE OF MADURAI,THENI,33250800307,AMALA ANNAI HIGHER SECONDARY SCHOOL - T.SINTHALAICHERY,Yes,Christian
1006,ARCHIDIOCESE OF MADURAI,THENI,33250800921,ST. JOSEPH'S R.C. HIGH SCHOOL - UTHAMAPALAYAM,Yes,Christian
1007,ASSOCIATION OF LASALLE BROTHERS,THOOTHUKKUDI,33280102004,"ST.LASALLE HIGHER SECONDARY SCHOOL, GEORAGE ROAD, TUTICORIN",Yes,Christian
1007,ASSOCIATION OF LASALLE BROTHERS,THOOTHUKKUDI,33281003403,"ST JOSEPHS HR.SEC.SCHOOL, KEELAMUDIMAN",Yes,Christian
1008,BON SECOURS CONVENT,THANJAVUR,33210103602,SACRED HEART (GIRLS)HSS - THANJAVUR,Yes,Christian
1009,BON SECOURS GENERALE,RAMANATHAPURAM,33270205502,"ST.MICHAEL'S HIGHER SECONDARY SCHOOL, SENGUDI",Yes,Christian
1010,BROTHERS OF SAINT GABRIEL TAMILNADU,KANNIYAKUMARI,33300400316,ALL SAINTS HSS MUTTOM,Yes,Christian
1010,BROTHERS OF SAINT GABRIEL TAMILNADU,TIRUCHIRAPPALLI,33150501002,"ST.ANTONY'S HSS, MANJAMPATTY",Yes,Christian
1010,BROTHERS OF SAINT GABRIEL TAMILNADU,TIRUCHIRAPPALLI,33150602305,"ST.JAMES HSS,Palakurichy",Yes,Christian
1010,BROTHERS OF SAINT GABRIEL TAMILNADU,VIRUDHUNAGAR,33261110120,"ST. STANISLAUS HIGHER SECONDARY SCHOOL, SATTUR",Yes,Christian
1011,BROTHERS OF THE SACRED HEART,RAMANATHAPURAM,33271006702,"ST. JOSEPH'S HIGHER SECONDARY SCHOOL, MUTHUPETTAI",Yes,Christian
1011,BROTHERS OF THE SACRED HEART,THOOTHUKKUDI,33280104202,"ST MARYS BOYS HSS, MILLERPURAM",Yes,Christian
1012,CHENNAI MAYILAI EDUCATIONAL SOCIETY,TIRUVALLUR,33010301703,ST JOSEPH (B)HSS KILACHERI,Yes,Christian
1012,CHENNAI MAYILAI EDUCATIONAL SOCIETY,TIRUVALLUR,33010506602,RCM HSS KAMARAJ NAGAR,Yes,Christian
1012,CHENNAI MAYILAI EDUCATIONAL SOCIETY,CHENNAI (EXT. GCC),33011007203,"ST PAUL""S MAHAJANA. HSS, KALADIPET",Yes,Christian
1012,CHENNAI MAYILAI EDUCATIONAL SOCIETY,CHENNAI (EXT. GCC),33020100211,ST JOSEPH'S HSS ERUKKANCHERY,Yes,Christian
1012,CHENNAI MAYILAI EDUCATIONAL SOCIETY,CHENNAI (EXT. GCC),33020301602,DON BOSCO HS VEPERY,Yes,Christian
1012,CHENNAI MAYILAI EDUCATIONAL SOCIETY,CHENNAI (EXT. GCC),33020400305,ANNAI VAILANKANNI HIGH SCHOOL,Yes,Christian
1012,CHENNAI MAYILAI EDUCATIONAL SOCIETY,CHENNAI (EXT. GCC),33020700713,ST. ANDREWS HS,Yes,Christian
1012,CHENNAI MAYILAI EDUCATIONAL SOCIETY,CHENNAI (EXT. GCC),33020701208,ASSUMPTION HIGHER SECONDARY SCHOOL,Yes,Christian
1013,CHENNAI SALESIAN DON BOSCO PROVINCE,TIRUVALLUR,33010305903,DONBOSCO HSS PANNUR,Yes,Christian
1013,CHENNAI SALESIAN DON BOSCO PROVINCE,CHENNAI (EXT. GCC),33020300210,DON BOSCO HSS VYASARPADI,Yes,Christian
1013,CHENNAI SALESIAN DON BOSCO PROVINCE,CHENNAI (EXT. GCC),33020400512,DON BOSCO HR.SEC.SCHOOL,Yes,Christian
1013,CHENNAI SALESIAN DON BOSCO PROVINCE,VELLORE,33041301314,DONBOSCO HSS GANDHINAGAR,Yes,Christian
1013,CHENNAI SALESIAN DON BOSCO PROVINCE,TIRUPATHUR,33042000508,AHSS DONBOSCO - JOLARPET,Yes,Christian
1013,CHENNAI SALESIAN DON BOSCO PROVINCE,TIRUPATHUR,33042102023,DOMINIC SAVIO HSS TIRUPATTUR,Yes,Christian
1013,CHENNAI SALESIAN DON BOSCO PROVINCE,TIRUVANNAMALAI,33060906202,DON BOSCO HSS POLUR,Yes,Christian
1014,CHINNALAPATTI DEVANGAR MAHAJANA SABHA,DINDIGUL,33130101311,"DEVANGAR (G) HSS,CHINNALAPATTI",No,
1014,CHINNALAPATTI DEVANGAR MAHAJANA SABHA,DINDIGUL,33130101312,"DEVANGAR HIGHER SECONDARY SCHOOL,CHINNALAPATTI",No,
1015,CHURCH OF SOUTH INDIA,CHENNAI (EXT. GCC),33020201506,ANDERSON DAY GIRLS HSS,Yes,Christian
1015,CHURCH OF SOUTH INDIA,CHENNAI (EXT. GCC),33021002301,CSI ST.EBBAS GIRLS HR.SEC.SCHOOL,Yes,Christian
1015,CHURCH OF SOUTH INDIA,CHENGALPATTU,33030903337,CORLEY HR. SEC. SCHOOL,Yes,Christian
1015,CHURCH OF SOUTH INDIA,THE NILGIRIS,33110101546,CSIGELL MEM (G)HSS OOTY,Yes,Christian
1015,CHURCH OF SOUTH INDIA,THE NILGIRIS,33110101581,"CSI (CMM) HR. SEC. SCHOOL, OOTY",Yes,Christian
1015,CHURCH OF SOUTH INDIA,THE NILGIRIS,33110201014,"CSI HIGH SCHOOL, NONSUCH",Yes,Christian
1015,CHURCH OF SOUTH INDIA,COIMBATORE,33120101501,C.S.I GIRLS AIDED HIGHER SECONDARY SCHOOL AVINASHI ROAD,Yes,Christian
1015,CHURCH OF SOUTH INDIA,COIMBATORE,33120102403,CSI BOYS HR.SEC.SCHOOL,Yes,Christian
1015,CHURCH OF SOUTH INDIA,TIRUVALLUR,33010106003,"DRBCCCH HR.SEC.SCHOOL,TIRUVALLUR",Yes,Christian
1015,CHURCH OF SOUTH INDIA,CHENNAI (EXT. GCC),33021000404,CSI MONAHAN GIRLS HSS,Yes,Christian
1015,CHURCH OF SOUTH INDIA,KANCHEEPURAM,33030105442,"Anderson (Aided) HSS(B), Kanchi",Yes,Christian
1015,CHURCH OF SOUTH INDIA,CHENGALPATTU,33030705210,"St.Columbas HSS, Chengalpattu",Yes,Christian
1015,CHURCH OF SOUTH INDIA,CHENGALPATTU,33030903011,"CSI. ST. THOMAS HIGHER SECONDARY SCHOOL, ST. THOMAS MOUNT",Yes,Christian
1015,CHURCH OF SOUTH INDIA,RANIPET,33040101513,"CSI ST ANDREWS HSS, ARAKKONAM",Yes,Christian
1015,CHURCH OF SOUTH INDIA,RANIPET,33040101514,CSI(C) HSS ARAKKONAM,Yes,Christian
1015,CHURCH OF SOUTH INDIA,RANIPET,33040403112,GOODLET HSS SHOLINGHUR,Yes,Christian
1015,CHURCH OF SOUTH INDIA,CUDDALORE,33180105012,AIDED PRIMARY SCHOOL - ST DAVID'S - CUDDALORE PORT,Yes,Christian
1015,CHURCH OF SOUTH INDIA,DINDIGUL,33130200514,"CSI HSS, BATLAGUNDU",Yes,Christian
1015,CHURCH OF SOUTH INDIA,DINDIGUL,33131200511,"C.S.I HIGH SCHOOL,KALLIMANDAYAM",Yes,Christian
1015,CHURCH OF SOUTH INDIA,SALEM,33081302323,"C.S.I. HIGH SCHOOL, ATTUR",Yes,Christian
1015,CHURCH OF SOUTH INDIA,SALEM,33082101001,"C.S.I. HOBART GIRLS HIGH SCHOOL,HASTHAMPATTI",Yes,Christian
1015,CHURCH OF SOUTH INDIA,SALEM,33082102306,CSI HIGHER SEC SCHOOL-FORT,Yes,Christian
1015,CHURCH OF SOUTH INDIA,ERODE,33100708903,"AHSS, C.S.I. GIRLS, ERODE",Yes,Christian
1015,CHURCH OF SOUTH INDIA,ERODE,33100708904,"AHSS, C.S.I. BOYS, ERODE",Yes,Christian
1015,CHURCH OF SOUTH INDIA,KALLAKURICHI,33071506802,GOOD SHEPHERD HIGHER SECONDARY SCHOOL SERAPATTU,Yes,Christian
1015,CHURCH OF SOUTH INDIA,CHENNAI (EXT. GCC),33020200411,CSI RAJAGOPAL HS,Yes,Christian
1015,CHURCH OF SOUTH INDIA,CHENNAI (EXT. GCC),33020600703,CSI KELLETT HSS,Yes,Christian
1015,CHURCH OF SOUTH INDIA,CHENNAI (EXT. GCC),33021001105,CSI HR .SEC.SCHOOL FOR THE DEAF,Yes,Christian
1015,CHURCH OF SOUTH INDIA,KANCHEEPURAM,33030105424,CSI (AIDED) HS(G) - KANCHEEPURAM,Yes,Christian
1015,CHURCH OF SOUTH INDIA,KANCHEEPURAM,33030406818,CSI HIGH SCHOOL SRIPERUMBUDUR,Yes,Christian
1015,CHURCH OF SOUTH INDIA,MADURAI,33240807002,"JAYARAJ ANNAPACKIAM CSI HIGH SCHOOL, MELUR",Yes,Christian
1015,CHURCH OF SOUTH INDIA,MADURAI,33241006901,"C.S.I.HIGH.SCHOOL, THIRUMANGALAM",Yes,Christian
1015,CHURCH OF SOUTH INDIA,MADURAI,33241516202,D M & R GIRLS' HIGH SCHOOL NORTH MASI STREET MADURAI,Yes,Christian
1015,CHURCH OF SOUTH INDIA,RAMANATHAPURAM,33270909201,"SCHWARTZ BOYS HIGHER SECONDARY SCHOOL, RAMANATHAPURAM",Yes,Christian
1015,CHURCH OF SOUTH INDIA,RAMANATHAPURAM,33270909501,"ST. ANDREW'S GIRLS HIGHER SECONDARY SCHOOL, RAMANATHAPURAM",Yes,Christian
1015,CHURCH OF SOUTH INDIA,RANIPET,33040101203,CSI HS KILPAKKAM,Yes,Christian
1015,CHURCH OF SOUTH INDIA,RANIPET,33040301303,CSI HS THALIKAL,Yes,Christian
1015,CHURCH OF SOUTH INDIA,RANIPET,33040314404,CSI AIDED HS PARAVATHUR,Yes,Christian
1015,CHURCH OF SOUTH INDIA,SIVAGANGAI,33230303606,C.S.I HIGH SCHOOL MANAMADURAI,Yes,Christian
1015,CHURCH OF SOUTH INDIA,THANJAVUR,33210101303,ST.PETERS HSS-VADAKKUVEETHI-THANJAVUR,Yes,Christian
1015,CHURCH OF SOUTH INDIA,THANJAVUR,33210102702,BLAKE AIDED HSS-THANJAVUR,Yes,Christian
1015,CHURCH OF SOUTH INDIA,THE NILGIRIS,33110200926,"CSI HIGHER SECONDARY SCHOOL, KETTI",Yes,Christian
1015,CHURCH OF SOUTH INDIA,THE NILGIRIS,33110301120,CSI HSS KOTAGIRI,Yes,Christian
1015,CHURCH OF SOUTH INDIA,TIRUCHIRAPPALLI,33150300304,ST.JOHN'S H.S.S IRUNGALUR,Yes,Christian
1015,CHURCH OF SOUTH INDIA,TIRUCHIRAPPALLI,33151302503,C.S.I.H.S.S.THURAIYUR,Yes,Christian
1015,CHURCH OF SOUTH INDIA,RANIPET,33040600219,VRV AIDED HSS RANIPET,Yes,Christian
1015,CHURCH OF SOUTH INDIA,TIRUVANNAMALAI,33060706503,CSI HSS ARNI,Yes,Christian
1015,CHURCH OF SOUTH INDIA,KARUR,33140101732,"CSI BOY'S HR.SEC SCHOOL,KARUR.",Yes,Christian
1015,CHURCH OF SOUTH INDIA,KARUR,33140101733,"CSI GIRL'S HR.SEC SCHOOL,KARUR.",Yes,Christian
1015,CHURCH OF SOUTH INDIA,TIRUCHIRAPPALLI,33150502709,"ST.ANDREW'S HSS, MANAPARAI",Yes,Christian
1015,CHURCH OF SOUTH INDIA,TIRUCHIRAPPALLI,33150901302,"BISHOP HEBER BOYS HSS, TEPPAKULAM,TRICHY-2",Yes,Christian
1015,CHURCH OF SOUTH INDIA,TIRUCHIRAPPALLI,33150905103,"ALL SAINTS HIGH SCHOOL, PUTHUR",Yes,Christian
1015,CHURCH OF SOUTH INDIA,TIRUCHIRAPPALLI,33150905302,"METHODIST GIRLS HR.SEC.SCHOOL, WORAIYUR",Yes,Christian
1015,CHURCH OF SOUTH INDIA,TIRUCHIRAPPALLI,33150905401,"BISHOP HEBER BOYS HSS, PUTHUR,TRICHY",Yes,Christian
1015,CHURCH OF SOUTH INDIA,NAGAPATTINAM,33190103134,CSI AIDED HIGH SCHOOL NAGAPATTINAM,Yes,Christian
1015,CHURCH OF SOUTH INDIA,NAGAPATTINAM,33190103138,CSI AIDED HIGHER SECONDARY SCHOOL NAGAPATTINAM,Yes,Christian
1015,CHURCH OF SOUTH INDIA,TIRUVARUR,33200605342,"AHSS FINDLAY ,MANNARGUDI",Yes,Christian
1015,CHURCH OF SOUTH INDIA,ARIYALUR,33320700808,CSI HSS ARIYALUR,Yes,Christian
1015,CHURCH OF SOUTH INDIA,ARIYALUR,33320905102,CSI HSS MAHIMAIPURAM,Yes,Christian
1015,CHURCH OF SOUTH INDIA,TIRUPPUR,33330601007,CSI GIRLS HSS DHARAPURAM,Yes,Christian
1015,CHURCH OF SOUTH INDIA,TIRUPPUR,33330601016,CSI BOYS HSS DHARAPURAM,Yes,Christian
1015,CHURCH OF SOUTH INDIA,VELLORE,33041000165,AHS HONNEGAR ASHRAM,Yes,Christian
1015,CHURCH OF SOUTH INDIA,VELLORE,33041000166,VOORHEES AHSS,Yes,Christian
1015,CHURCH OF SOUTH INDIA,VELLORE,33041301315,DEVALOIS HSS KASAM,Yes,Christian
1015,CHURCH OF SOUTH INDIA,VILLUPURAM,33070103404,C.S.I BISHOP SAM PONNIAH HIGH SCHOOL GNANOTHAYAM,Yes,Christian
1015,CHURCH OF SOUTH INDIA,VILLUPURAM,33070407204,WALTER SCUDDER HIGHER SECONDARY SCHOOL TINDIVANAM,Yes,Christian
1015,CHURCH OF SOUTH INDIA,VILLUPURAM,33070900802,WYCKOFF HIGHER SECONDARY SCHOOL MUTTATHUR,Yes,Christian
1015,CHURCH OF SOUTH INDIA,VIRUDHUNAGAR,33260108138,"CSI GIRLS HSS, ARUPPUKOTTAI",Yes,Christian
1015,CHURCH OF SOUTH INDIA,VIRUDHUNAGAR,33260710254,"C.M.S. HIGHER SECONDARY SCHOOL, SRIVILLIPUTHUR",Yes,Christian
1015,CHURCH OF SOUTH INDIA,VIRUDHUNAGAR,33260910540,"S.C.M.S.GIRLS HIGHER SECONDARY SCHOOL, SATCHIYAPURAM",Yes,Christian
1016,CHURCH OF SOUTH INDIA DIOCESE OF MADRAS,TIRUVALLUR,33010100804,"CSI HIGH SCHOOL, IKKADU",Yes,Christian
1016,CHURCH OF SOUTH INDIA DIOCESE OF MADRAS,TIRUVALLUR,33010105801,"CSI GOUDIE HR SEC SCH, TRL",Yes,Christian
1016,CHURCH OF SOUTH INDIA DIOCESE OF MADRAS,TIRUVALLUR,33011106802,CSI HIGH SCHOOL - DURAIVARIPET,Yes,Christian
1017,COIMBATORE DIOCESE SOCIETY,ERODE,33100802701,"ST. MARY'S HIGH SCHOOL, KOLAPPALUR",Yes,Christian
1017,COIMBATORE DIOCESE SOCIETY,COIMBATORE,33120100907,ST ANTONYS HIGH SCHOOL,Yes,Christian
1017,COIMBATORE DIOCESE SOCIETY,COIMBATORE,33120101802,ST.MARY'S HIGH SCHOOL,Yes,Christian
1017,COIMBATORE DIOCESE SOCIETY,COIMBATORE,33120102405,ST.MICHAEL'S HR.SEC.SCHOOL,Yes,Christian
1017,COIMBATORE DIOCESE SOCIETY,COIMBATORE,33122101108,AIDED ST MARYS BOYS HIGH SCHOOL KARUMATHAMPATTI,Yes,Christian
1017,COIMBATORE DIOCESE SOCIETY,KARUR,33140102602,"ST.MARY'S PRIMARY SCHOOL, PASUPATHIPALAYAM",Yes,Christian
1017,COIMBATORE DIOCESE SOCIETY,TIRUPPUR,33332202402,"BISHOP UBAGARASWAMY HIGHER SECONDARY SCHOOL, TIRUPPUR",Yes,Christian
1018,CONGREGATION OF ICM EDUCATIONAL INSTITUTIONS,DINDIGUL,33130501715,ST JOHN'S GHSS KODAIKANAL,Yes,Christian
1018,CONGREGATION OF ICM EDUCATIONAL INSTITUTIONS,TIRUNELVELI,33292002405,ST IGNATIUS' CONVENT HR SEC SCHOOL PALAYAMKOTTAI,Yes,Christian
1018,CONGREGATION OF ICM EDUCATIONAL INSTITUTIONS,KANNIYAKUMARI,33300200113,MARY IMMACULATE HS KANYAKUMARI,Yes,Christian
1018,CONGREGATION OF ICM EDUCATIONAL INSTITUTIONS,KANNIYAKUMARI,33300204704,"ST.JOSEPH 'S CONVENT HSS ,NAGERCOIL",Yes,Christian
1018,CONGREGATION OF ICM EDUCATIONAL INSTITUTIONS,KANNIYAKUMARI,33300500715,INFANT JESUS GIRLS HIGH SCHOOL - MULAGUMOODU,Yes,Christian
1018,CONGREGATION OF ICM EDUCATIONAL INSTITUTIONS,KANNIYAKUMARI,33300600805,ST. URSULA'S GIRLS HSS KULASEKHARAM,Yes,Christian
1018,CONGREGATION OF ICM EDUCATIONAL INSTITUTIONS,KANNIYAKUMARI,33300800615,"ST. JOHN VIANNEY'S GIRLS' HR. SEC. SCHOOL , PALLIYADI",Yes,Christian
1018,CONGREGATION OF ICM EDUCATIONAL INSTITUTIONS,VIRUDHUNAGAR,33260710256,"SACRED HEART GIRLS HIGHER SECONDARY SCHOOL, SRIVILLIPUTHUR",Yes,Christian
1018,CONGREGATION OF ICM EDUCATIONAL INSTITUTIONS,VIRUDHUNAGAR,33260710268,"SACRED HEART CONVENT HIGH SCHOOL, SRIVILLIPUTHUR",Yes,Christian
1019,CONGREGATION OF TERESIAN CARMELITES,TIRUVANNAMALAI,33061407404,ST ANTONYS HSS (GIRLS) PAVITHIRAM,Yes,Christian
1020,CONGREGATION OF THE BROTHERS OF SACRED HEART OF JESUS PALAYAMKOTTAI,THENI,33250800107,"St. ALOYSIUS BOYS Hr.,SEC.,SCHOOL - ROYAPPANPATTY",Yes,Christian
1020,CONGREGATION OF THE BROTHERS OF SACRED HEART OF JESUS PALAYAMKOTTAI,TIRUNELVELI,33290203819,SACRED HEART HIGH SCHOOL IRUDAYAKULAM,Yes,Christian
1020,CONGREGATION OF THE BROTHERS OF SACRED HEART OF JESUS PALAYAMKOTTAI,TIRUNELVELI,33290203822,ST MARYS HR SEC SCHOOL VICKRAMASINGAPURAM,Yes,Christian
1020,CONGREGATION OF THE BROTHERS OF SACRED HEART OF JESUS PALAYAMKOTTAI,TIRUNELVELI,33290209911,ST.MICHAELS HS- AYANSINGAMPATTI,Yes,Christian
