Corp_id,Corp_name,district_name,udise_code,school_name,minority_yn,minority_type
1130,THE ROMAN CATHOLIC DIOCESE THOOTHUKUDI,THOOTHUKKUDI,33280604608,"ST.ANNES, HIGH SCHOOL KEELARAMASAMIAPURAM",Yes,Christian
1130,THE ROMAN CATHOLIC DIOCESE THOOTHUKUDI,THOOTHUKKUDI,33280605805,"ST. JOSEPH HSS, MANAPADU",Yes,Christian
1130,THE ROMAN CATHOLIC DIOCESE THOOTHUKUDI,THOOTHUKKUDI,33280700809,"ST. Micheal's High School, Nochikulam",Yes,Christian
1130,THE ROMAN CATHOLIC DIOCESE THOOTHUKUDI,THOOTHUKKUDI,33280701811,"ST.MARYS HR SEC SCHOOL, POTHAKALANVILLAI",Yes,Christian
1130,THE ROMAN CATHOLIC DIOCESE THOOTHUKUDI,THOOTHUKKUDI,33280701906,"Manalmatha Hr.Sec.School, Sokkankudieruppu",Yes,Christian
1130,THE ROMAN CATHOLIC DIOCESE THOOTHUKUDI,THOOTHUKKUDI,33280702011,"St.Anne's High School, Thattarmadam",Yes,Christian
1130,THE ROMAN CATHOLIC DIOCESE THOOTHUKUDI,THOOTHUKKUDI,33280702307,"Little Flower Higher Secondary School, Periyathalai",Yes,Christian
1130,THE ROMAN CATHOLIC DIOCESE THOOTHUKUDI,THOOTHUKKUDI,33280702903,"SACRED HEART HSS,SATHANKULAM",Yes,Christian
1130,THE ROMAN CATHOLIC DIOCESE THOOTHUKUDI,THOOTHUKKUDI,33280702904,"ST JOSEPH GIRLS HIGHER SECONDARY SCHOOL, SATTANKULAM",Yes,Christian
1130,THE ROMAN CATHOLIC DIOCESE THOOTHUKUDI,THOOTHUKKUDI,33281108504,"ST.ANTONY'S HS, PERIYASAMYPURAM",No,
1130,THE ROMAN CATHOLIC DIOCESE THOOTHUKUDI,THOOTHUKKUDI,33281110404,"ST.LOUIS HSS, KEELA VAIPPAR",No,
1130,THE ROMAN CATHOLIC DIOCESE THOOTHUKUDI,THOOTHUKKUDI,33281302703,"ST.XAVIER'S HIGH SCHOOL, T.SAVERIARPURAM",Yes,Christian
1130,THE ROMAN CATHOLIC DIOCESE THOOTHUKUDI,THOOTHUKKUDI,33281302709,ST. ANTONY'S HS SILUVAIPATTI,Yes,Christian
1130,THE ROMAN CATHOLIC DIOCESE THOOTHUKUDI,THOOTHUKKUDI,33281303205,ST.ANTONY'S HS M.SAVARIYARPURAM,Yes,Christian
1131,THE ROMAN CATHOLIC SOCIETY OF CONCGREATION OF ICM SISTERS,DINDIGUL,33130200512,HOLYCROSS GIRLSHSS BATLAGUNDU,Yes,Christian
1131,THE ROMAN CATHOLIC SOCIETY OF CONCGREATION OF ICM SISTERS,DINDIGUL,33130501729,"ST THERASA HS,PAMBARPURAM",Yes,Christian
1132,THE ROMAN CATHOLIC SOCIETY OF THE CONGREGATION OF IMMACULATE CONCEPTION MADURAI,DINDIGUL,33130101326,"RC SAHAYARANI HIGH SCHOOL,CHINNALAPATTI",Yes,Christian
1132,THE ROMAN CATHOLIC SOCIETY OF THE CONGREGATION OF IMMACULATE CONCEPTION MADURAI,DINDIGUL,33130101904,"ST AUGUSTINAR(G)HSS,N.PANJAMPATTI",Yes,Christian
1132,THE ROMAN CATHOLIC SOCIETY OF THE CONGREGATION OF IMMACULATE CONCEPTION MADURAI,DINDIGUL,33130300112,"ST.PAULS HS,ULAGAMPATTI",Yes,Christian
1132,THE ROMAN CATHOLIC SOCIETY OF THE CONGREGATION OF IMMACULATE CONCEPTION MADURAI,DINDIGUL,33130300303,"ST.JAMES HSS,A.VELLODU",Yes,Christian
1132,THE ROMAN CATHOLIC SOCIETY OF THE CONGREGATION OF IMMACULATE CONCEPTION MADURAI,DINDIGUL,33130500707,"ST. JOSEPH'S HIGH SCHOOL,PERUMALMALAI, KODAIKANAL",Yes,Christian
1132,THE ROMAN CATHOLIC SOCIETY OF THE CONGREGATION OF IMMACULATE CONCEPTION MADURAI,DINDIGUL,33130601519,"RC HIGHER SECONDARY SCHOOL,NATHAM",Yes,Christian
1132,THE ROMAN CATHOLIC SOCIETY OF THE CONGREGATION OF IMMACULATE CONCEPTION MADURAI,DINDIGUL,33130701907,"DIRAVIAM GHSS,KAMALAPURAM",Yes,Christian
1132,THE ROMAN CATHOLIC SOCIETY OF THE CONGREGATION OF IMMACULATE CONCEPTION MADURAI,DINDIGUL,33130801104,"RC FATHIMA HS,VIRUPATCHI",Yes,Christian
1132,THE ROMAN CATHOLIC SOCIETY OF THE CONGREGATION OF IMMACULATE CONCEPTION MADURAI,DINDIGUL,33131001710,"ST.MICHEAL'S HS,AMMAPATTI",Yes,Christian
1132,THE ROMAN CATHOLIC SOCIETY OF THE CONGREGATION OF IMMACULATE CONCEPTION MADURAI,DINDIGUL,33131001908,"ST.FRANCIS XAVIER HSS,KUTTATHUAVARAMPATTI",Yes,Christian
1132,THE ROMAN CATHOLIC SOCIETY OF THE CONGREGATION OF IMMACULATE CONCEPTION MADURAI,DINDIGUL,33131002008,"LOYOLA HSS,HANUMANTHARAYANKOTTAI",Yes,Christian
1132,THE ROMAN CATHOLIC SOCIETY OF THE CONGREGATION OF IMMACULATE CONCEPTION MADURAI,DINDIGUL,33131101106,"ST.ANTONY'S HSS,KOSAVAPATTI",Yes,Christian
1132,THE ROMAN CATHOLIC SOCIETY OF THE CONGREGATION OF IMMACULATE CONCEPTION MADURAI,DINDIGUL,33131101303,"ST.BRITTO HS,PUGAIYILAIPATTI",Yes,Christian
1132,THE ROMAN CATHOLIC SOCIETY OF THE CONGREGATION OF IMMACULATE CONCEPTION MADURAI,DINDIGUL,33131101504,"ST.MARCELIN HSS,VANGAMANOOTHU",Yes,Christian
1132,THE ROMAN CATHOLIC SOCIETY OF THE CONGREGATION OF IMMACULATE CONCEPTION MADURAI,DINDIGUL,33131402006,"LITTLE FLOWER GIRL'S HSS, MARAMBADI",Yes,Christian
1132,THE ROMAN CATHOLIC SOCIETY OF THE CONGREGATION OF IMMACULATE CONCEPTION MADURAI,DINDIGUL,33131500401,"JOHN PAUL HSS,NEHRUJI NAGAR",Yes,Christian
1132,THE ROMAN CATHOLIC SOCIETY OF THE CONGREGATION OF IMMACULATE CONCEPTION MADURAI,DINDIGUL,33131500502,"ST CHINNAPPAR HS,DINDIGUL",Yes,Christian
1132,THE ROMAN CATHOLIC SOCIETY OF THE CONGREGATION OF IMMACULATE CONCEPTION MADURAI,DINDIGUL,33131600505,"LITTLE FLOWER HIGHER SECONDARY SCHOOL,PALANI",Yes,Christian
1133,THE SALEM DIOCESE SOCIETY,SALEM,33082101402,"THE LITTLE FLOWER HR. SEC. SCHOOL, SALEM-7",Yes,Christian
1133,THE SALEM DIOCESE SOCIETY,SALEM,33082101407,"ST. PAUL'S HR. SEC. SCHOOL, SALEM-7",Yes,Christian
1134,THE SALESIAN MISSIONARIES OF MARY IMMACULATE SALEM,TIRUCHIRAPPALLI,33151501303,"OLLGHSS, KOTTAPALAYAM",Yes,Christian
1135,THE SOCIETY OF MOTHER OF SARROWS SERVANTS OF MARY CHENNAI,SIVAGANGAI,33230104424,ST. JOSEPH ' S HR SEC SCHOOL SIVAGANGAI,Yes,Christian
1135,THE SOCIETY OF MOTHER OF SARROWS SERVANTS OF MARY CHENNAI,SIVAGANGAI,33230606802,"ST JOSEPH'S HR SEC SCHOOL, SEKKAKUDI",Yes,Christian
1136,THE SOCIETY OF THE BROTHERS OF ST PATRICK INDIA,TIRUCHIRAPPALLI,33150400109,"ST. PATRICK'S HR. SEC. SCHOOL, ALUNDUR",Yes,Christian
1137,THE SOCIETY OF THE CARMELITE FIRST ORDER OF MANJUMAL PROVINCE,KANNIYAKUMARI,33300500513,CARMAL GIRLS HSS MANALIKARAI,Yes,Christian
1137,THE SOCIETY OF THE CARMELITE FIRST ORDER OF MANJUMAL PROVINCE,KANNIYAKUMARI,33300500516,ST. MARY GORETTY HSS MANALIKARAI,Yes,Christian
1138,THE SOCIETY OF THE CONGREGATION OF MOTHER OF SORROWS SERVANTS OF MARY,THOOTHUKKUDI,33280101906,"ST.ALOYSIUS GHSS, CHINNAKOIL",Yes,Christian
1138,THE SOCIETY OF THE CONGREGATION OF MOTHER OF SORROWS SERVANTS OF MARY,THOOTHUKKUDI,33280401908,"ST.MARY'S (G) HS, KATCHANAVILAI",Yes,Christian
1138,THE SOCIETY OF THE CONGREGATION OF MOTHER OF SORROWS SERVANTS OF MARY,THOOTHUKKUDI,33280907503,"ST LOUISA GIRLS HSS, KALUGUMALAI",Yes,Christian
1138,THE SOCIETY OF THE CONGREGATION OF MOTHER OF SORROWS SERVANTS OF MARY,TIRUCHIRAPPALLI,33150703410,"AMALA G HSS, MUSIRI",Yes,Christian
1138,THE SOCIETY OF THE CONGREGATION OF MOTHER OF SORROWS SERVANTS OF MARY,VIRUDHUNAGAR,33261110118,"ST. THERESA HIGHER SECONDARY SCHOOL, SATTUR",Yes,Christian
1139,THE SOCIETY OF THE FRANCISCAN SERVANTS OF MARY,KRISHNAGIRI,33311009546,ST.ANN'S GIRLS HSS KRISHNAGIRI,Yes,Christian
1139,THE SOCIETY OF THE FRANCISCAN SERVANTS OF MARY,KRISHNAGIRI,33311504406,JOHN BOSCO GIRLS HSS HOSUR,Yes,Christian
1139,THE SOCIETY OF THE FRANCISCAN SERVANTS OF MARY,KRISHNAGIRI,33311708505,OUR LADY'S HSS MADHAKONDAPALLI,Yes,Christian
1140,THE SOCIETY OF THE SISTERS OF ST ANNE,TIRUCHIRAPPALLI,33150204602,"ST.ANNES HR. SEC. SCHOOL, T.V NAGAR, LALGUDI",Yes,Christian
1140,THE SOCIETY OF THE SISTERS OF ST ANNE,TIRUVALLUR,33010301704,SACRED HEART GIRLS HR SEC SCHOOL - KILACHERI,Yes,Christian
1140,THE SOCIETY OF THE SISTERS OF ST ANNE,TIRUVALLUR,33010305902,"ST.JOSEPH GIRLS HR SEC SCHOOL, PANNUR",Yes,Christian
1140,THE SOCIETY OF THE SISTERS OF ST ANNE,TIRUVALLUR,33010800505,ST MARYS HSS ARAMBAKKAM,Yes,Christian
1140,THE SOCIETY OF THE SISTERS OF ST ANNE,CHENNAI (EXT. GCC),33011004102,"ST.ANNE'S GIRLS HR.SEC.SCHOOL,MADHAVARAM",Yes,Christian
1140,THE SOCIETY OF THE SISTERS OF ST ANNE,CHENNAI (EXT. GCC),33020200405,ST THERESA'S GIRLS HSS,Yes,Christian
1140,THE SOCIETY OF THE SISTERS OF ST ANNE,CHENNAI (EXT. GCC),33020200510,ST ANNE'S GIRLS HSS,Yes,Christian
1140,THE SOCIETY OF THE SISTERS OF ST ANNE,CHENNAI (EXT. GCC),33020201201,ST ANNE'S GIRLS HSS,Yes,Christian
1140,THE SOCIETY OF THE SISTERS OF ST ANNE,CHENNAI (EXT. GCC),33020400709,LOURDES GIRLS HSS,Yes,Christian
1140,THE SOCIETY OF THE SISTERS OF ST ANNE,KANCHEEPURAM,33030404302,"ST.ANNES (AIDED) HIGH SCHOOL, VALARPURAM",Yes,Christian
1140,THE SOCIETY OF THE SISTERS OF ST ANNE,VELLORE,33041101305,ST JOSEPH AHS A .KATTUPADI,Yes,Christian
1140,THE SOCIETY OF THE SISTERS OF ST ANNE,TIRUVANNAMALAI,33061100808,ST ANNES HSS (GIRLS) CHETPET,Yes,Christian
1141,THE SOCIETY OF THE SISTERS OF THE PRESENTATION OF THE BLESSED VIRGIN MARY,THENI,33250701219,P.C. GIRLS HSS - THENI,Yes,Christian
1142,THE SOUTH ARCOT DIOCESAN CORPORATION,VILLUPURAM,33070300601,ROMAN CATHOLIC PRIMARY SCHOOL ANILADY,Yes,Christian
1142,THE SOUTH ARCOT DIOCESAN CORPORATION,KALLAKURICHI,33071201502,St.AROCKIA ANNAI HIGH SCHOOL T.ATHIPAKKAM,Yes,Christian
1142,THE SOUTH ARCOT DIOCESAN CORPORATION,KALLAKURICHI,33071500903,ADAIKALA ANNAI HIGHER SECONDARY SCHOOL VIRIYUR,Yes,Christian
1142,THE SOUTH ARCOT DIOCESAN CORPORATION,KALLAKURICHI,33071505004,ST.MICHAEL'S HIGH SCHOOL MICHAELPURAM,Yes,Christian
1142,THE SOUTH ARCOT DIOCESAN CORPORATION,KALLAKURICHI,33071600604,ST VINNARASI HIGH SCHOOL IRUDAYAMPATTU,Yes,Christian
1142,THE SOUTH ARCOT DIOCESAN CORPORATION,KALLAKURICHI,33071602902,KULANDAI YESU HIGH SCHOOL MAIYANUR,Yes,Christian
1142,THE SOUTH ARCOT DIOCESAN CORPORATION,KALLAKURICHI,33071800902,AIDED HIGHER SECONDARY SCHOOL MELNARIYAPPANUR,Yes,Christian
1142,THE SOUTH ARCOT DIOCESAN CORPORATION,KALLAKURICHI,33072100303,ST.JOSEPH HIGHER SECONDARY SCHOOL ERAIYUR,Yes,Christian
1142,THE SOUTH ARCOT DIOCESAN CORPORATION,CUDDALORE,33180104934,ST JOSEPH'S HIGHER SECONDARY SCHOOL - MANJAKUPPAM,Yes,Christian
1142,THE SOUTH ARCOT DIOCESAN CORPORATION,CUDDALORE,33180104935,ST JOSEPH'S HIGHER SECONDARY SCHOOL - THIRUPPATHIRIPULIYUR,Yes,Christian
1142,THE SOUTH ARCOT DIOCESAN CORPORATION,CUDDALORE,33180203906,"ST.PETER'S HS, T.SATHIPATTU",Yes,Christian
1142,THE SOUTH ARCOT DIOCESAN CORPORATION,CUDDALORE,33180400815,R.C ST.JOSEPH PRIMARY SCHOOL BLOCK- 4 NEYVELI-TS,Yes,Christian
1142,THE SOUTH ARCOT DIOCESAN CORPORATION,CUDDALORE,33180503805,ST MARY'S HIGH SCHOOL-KRISHNANKUPPAM,Yes,Christian
1142,THE SOUTH ARCOT DIOCESAN CORPORATION,CUDDALORE,33180504816,ST JOHN HS PARVATHIPURAM,Yes,Christian
1142,THE SOUTH ARCOT DIOCESAN CORPORATION,CUDDALORE,33180901802,"ST.THERSA'S HS, KATTUKUNANKURICHI",Yes,Christian
1142,THE SOUTH ARCOT DIOCESAN CORPORATION,CUDDALORE,33180903502,"SACRED HEART HSS, IRUPUKURICHI",Yes,Christian
1143,THE TRICHY DON BOSCO SOCIETY,ARIYALUR,33320802304,DON BOSCO HR SEC SCHOOL VARADARAJANPET,Yes,Christian
1144,THONDAMANDALA THULUVA VELLALERS SCHOOL COMMITTE,CHENNAI (EXT. GCC),33020301205,DR GURUSWAMY MUDALIAR TTV HR SEC SCHOOL,No,
1144,THONDAMANDALA THULUVA VELLALERS SCHOOL COMMITTE,CHENNAI (EXT. GCC),33020301303,TTV HSS,No,
1145,THOOTHUKUDI NAZARETH DIIOCESE,THOOTHUKKUDI,33280101504,CALDWELL HSS THOOTHUKUDI,Yes,Christian
1145,THOOTHUKUDI NAZARETH DIIOCESE,THOOTHUKKUDI,33280102904,VICTORIA GIRLS HSS THOOTHUKUDI,Yes,Christian
1145,THOOTHUKUDI NAZARETH DIIOCESE,THOOTHUKKUDI,33280306306,TDTA GOOD SHEPHERD HS IDAIYERKADU,Yes,Christian
1145,THOOTHUKUDI NAZARETH DIIOCESE,THOOTHUKKUDI,33280307802,POPE MEMORIAL HR.SEC.SCHOOL SAWYERPURAM,Yes,Christian
1145,THOOTHUKUDI NAZARETH DIIOCESE,THOOTHUKKUDI,33280307803,"ST.MARYS (G)HSS, SAWYERPURAM",Yes,Christian
1145,THOOTHUKUDI NAZARETH DIIOCESE,THOOTHUKKUDI,33280310001,TUCKER HR SEC. SCHOOL.. PANNAIVILAI,Yes,Christian
1145,THOOTHUKUDI NAZARETH DIIOCESE,THOOTHUKKUDI,33280401304,ST.MARK'S HSS MUKUPERI,Yes,Christian
1145,THOOTHUKUDI NAZARETH DIIOCESE,THOOTHUKKUDI,33280405202,"ST.JOHN'S GIRLS' HIGHER SECONDARY SCHOOL , NAZARETH",Yes,Christian
1145,THOOTHUKUDI NAZARETH DIIOCESE,THOOTHUKKUDI,33280405203,MARGOSCHIS HIGHER SECONDARY SCHOOL NAZARETHH,Yes,Christian
1145,THOOTHUKUDI NAZARETH DIIOCESE,THOOTHUKKUDI,33280406205,TDTA KURUKALPERI HSS ASIRVATHAPURAM,Yes,Christian
1145,THOOTHUKUDI NAZARETH DIIOCESE,THOOTHUKKUDI,33280510907,"TDTA MARY SOUNDARAPANDIAN HIGH SCHOOL, PITCHIVILAI",Yes,Christian
1145,THOOTHUKUDI NAZARETH DIIOCESE,THOOTHUKKUDI,33280601102,"MARY ANN BEST GIRLS' HIGHER SECONDARY SCHOOL, PANDARANCHETTIVILAI",Yes,Christian
1145,THOOTHUKUDI NAZARETH DIIOCESE,THOOTHUKKUDI,33280601502,"TDTA HSS, CHRISTIANAGARAM",Yes,Christian
1145,THOOTHUKUDI NAZARETH DIIOCESE,THOOTHUKKUDI,33280604315,"KKR TDTA HIGH SCHOOL, PARAMANKURICHI",Yes,Christian
1145,THOOTHUKUDI NAZARETH DIIOCESE,THOOTHUKKUDI,33280604316,"BAM HSS, VELLALANVILLAI",Yes,Christian
1145,THOOTHUKUDI NAZARETH DIIOCESE,THOOTHUKKUDI,33280604705,"AMBROSE HIGHER SECONDARY SCHOOL, MEIGNANAPURAM",Yes,Christian
1145,THOOTHUKUDI NAZARETH DIIOCESE,THOOTHUKKUDI,33280604706,"ELLIOTT TUXFORD GIRLS HIGHER SECONDARY SCHOOL, MEGNANAPURAM",Yes,Christian
1145,THOOTHUKUDI NAZARETH DIIOCESE,THOOTHUKKUDI,33280700808,"TDTA RANJI AARON MEMORIAL HIGHER SECONDARY SCHOOL,ANANDAPURAM",Yes,Christian
1145,THOOTHUKUDI NAZARETH DIIOCESE,THOOTHUKKUDI,33280701613,"St.Michael's Higher secondary school, Mudalur",Yes,Christian
1145,THOOTHUKUDI NAZARETH DIIOCESE,THOOTHUKKUDI,33280702502,"TNDTA RMP PULAMADAN CHETTIAR NATIONAL HIGHER SECONDARY SCHOOL , SATHANKULAM",Yes,Christian
1145,THOOTHUKUDI NAZARETH DIIOCESE,THOOTHUKKUDI,33281000303,"TDTA HIGH SCHOOL, K.KAILASAPURAM",Yes,Christian
1145,THOOTHUKUDI NAZARETH DIIOCESE,THOOTHUKKUDI,33281002205,"T.D.T.A.K.G.M.HR.SEC.SCHOOL, S.KAILASAPURAM",Yes,Christian
1145,THOOTHUKUDI NAZARETH DIIOCESE,THOOTHUKKUDI,33281003905,JOHN THE BAPTIST HSS PUTHIYAMPUTHUR,Yes,Christian
1145,THOOTHUKUDI NAZARETH DIIOCESE,THOOTHUKKUDI,33281203403,"TDTA JAYARAJ ANNAPACKIAM HIGH SCHOOL, NAGALAPURAM",Yes,Christian
1145,THOOTHUKUDI NAZARETH DIIOCESE,THOOTHUKKUDI,33281301505,TNDTA ABISHEKANATHAR HSS KULAYANKARISAL,Yes,Christian
1145,THOOTHUKUDI NAZARETH DIIOCESE,THOOTHUKKUDI,33281301811,TDTA PSP HSS PUTHUKOTTAI,Yes,Christian
1146,TRICHY DON BOSCO SOCIETY,THANJAVUR,33210204005,ST.MICHAEL'S HIGH SCHOOL-MADHAKKOTTAI,Yes,Christian
1147,TUTICORIN DIOCESAN RC,TIRUNELVELI,33290602004,ANNAI THERESA HIGH SCHOOL MEENAVANKULAM,Yes,Christian
1147,TUTICORIN DIOCESAN RC,TIRUNELVELI,33291104009,ST. ANTONY'S HIGH SCHOOL. SOMANATHAPERI,Yes,Christian
1147,TUTICORIN DIOCESAN RC,TIRUNELVELI,33291401006,ST ALOYSIUS HR SEC SCHOOL T KALLIKULAM TIRUNELVELI,Yes,Christian
1147,TUTICORIN DIOCESAN RC,TIRUNELVELI,33291401508,ST.JOSEPH HS PUTHUKUDIYIRUPPU,Yes,Christian
1147,TUTICORIN DIOCESAN RC,TIRUNELVELI,33291402806,"ST.ANNE'S HR SEC SCHOOL,KOODANKULAM",Yes,Christian
1147,TUTICORIN DIOCESAN RC,TIRUNELVELI,33291402905,BISHOP ROCHE HR SEC SCHOOL IDINDAKARAI -627104,Yes,Christian
1147,TUTICORIN DIOCESAN RC,TIRUNELVELI,33291403011,PUNITHA KITHERI HIGH SCHOOL KUTHEN KULY,Yes,Christian
1147,TUTICORIN DIOCESAN RC,TIRUNELVELI,33291403721,"HOLY REDEEMER'S HR SEC SCHOOL, TISAIYANVILAI",Yes,Christian
1147,TUTICORIN DIOCESAN RC,TIRUNELVELI,33291404317,ST MARY'S HR SEC SCHOOL UVARI,Yes,Christian
1147,TUTICORIN DIOCESAN RC,TIRUNELVELI,33291800616,"SACRED HEART HIGHER SECONDARY SCHOOL, KAVALKINARU",No,
1147,TUTICORIN DIOCESAN RC,TIRUNELVELI,33291800617,ST TERESA'S HR SEC SCHOOL VADAKANKULAM,Yes,Christian
1147,TUTICORIN DIOCESAN RC,TIRUNELVELI,33291802309,ST JOSEPH'S HR SEC SCHOOL KOOTAPULI TIRUNELVELI,Yes,Christian
1148,VANIYMBADI MUSLIM EDUCATIONAL SOCIETY,TIRUPATHUR,33041901508,ISLAMIAH BOYS HSS VANIYAMBADI,Yes,Muslim
1148,VANIYMBADI MUSLIM EDUCATIONAL SOCIETY,TIRUPATHUR,33041901519,ISLAMIAH GIRLS HSS VANIYAMBADI,Yes,Muslim
1149,VIRUDHUNAGAR HINDU NADAR UYARNILAIPALLI PARIBALANA SABAI MADURAI,MADURAI,33241517301,"V.H.N.GIRLS HR SEC SCHOOL, MUNICHALAI",Yes,Others
1149,VIRUDHUNAGAR HINDU NADAR UYARNILAIPALLI PARIBALANA SABAI MADURAI,MADURAI,33241517904,"VHN BOYS HR SEC SCHOOL, KUYAVARPALAYAM",Yes,Others
1150,YERCAUD PROVINCE,CHENNAI (EXT. GCC),33020200505,ST PETER'S HR SEC SCHOOL,Yes,Christian
1150,YERCAUD PROVINCE,CHENNAI (EXT. GCC),33021001602,SANTHOME HR.SEC.SCHOOL,Yes,Christian
1150,YERCAUD PROVINCE,VILLUPURAM,33070203803,LOURDU ANNAI HIGHER SECONDARY SCHOOL KANAKANKUPPAM,Yes,Christian
1150,YERCAUD PROVINCE,SALEM,33081402005,"ST. MARYS HR. SEC. SCHOOL, A.N.MANGALAM",Yes,Christian
1151,YMCA MADRAS,CHENNAI (EXT. GCC),33020600209,Y.M.C.A BOYS TOWN HIGH SCHOOL,Yes,Christian
1151,YMCA MADRAS,CHENNAI (EXT. GCC),33031400903,"YMCA (Aided) HSS, Kottivakkam",No,
